Season,Week,HomeTeam,AwayTeam,WinPercentage,RushYards,PassYards,Scoring,RushYardsAllowed,PassYardsAllowed,DefenseScoringAllowed,KickingPercentage,TurnoverMargin,Winner
2023,1,New Orleans Saints,Tennessee Titans,H,H,H,H,A,A,A,A,H,H
2023,1,Pittsburgh Steelers,San Francisco 49ers,H,H,A,H,A,H,A,H,A,A
2023,1,Chicago Bears,Green Bay Packers,H,A,A,A,H,H,H,H,A,A
2023,1,Denver Broncos,Las Vegas Raiders,H,H,A,A,A,H,H,H,H,A
2023,1,Los Angeles Chargers,Miami Dolphins,H,A,A,A,H,H,H,H,H,A
2023,1,New England Patriots,Philadelphia Eagles,H,A,H,A,H,A,H,A,A,A
2023,1,Seattle Seahawks,Los Angeles Rams,H,A,H,A,H,A,H,H,H,A
2023,1,New York Giants,Dallas Cowboys,H,A,H,A,H,A,H,A,A,A
2023,1,New York Jets,Buffalo Bills,H,A,A,H,H,H,A,H,H,H
2023,2,Philadelphia Eagles,Minnesota Vikings,H,A,A,H,H,H,A,H,H,H
2023,2,Atlanta Falcons,Green Bay Packers,H,A,A,A,A,A,A,H,A,H
2023,2,Buffalo Bills,Las Vegas Raiders,A,A,H,H,A,A,A,A,H,H
2023,2,Tampa Bay Buccaneers,Chicago Bears,H,H,H,H,H,A,A,H,H,H
2023,2,Cincinnati Bengals,Baltimore Ravens,A,H,A,A,A,A,H,A,H,A
2023,2,Houston Texans,Indianapolis Colts,H,A,H,A,A,A,H,H,H,A
2023,2,Detroit Lions,Seattle Seahawks,H,A,H,H,A,A,A,H,A,A
2023,2,Jacksonville Jaguars,Kansas City Chiefs,H,A,A,H,A,H,H,A,H,A
2023,2,Tennessee Titans,Los Angeles Chargers,H,A,A,A,H,A,A,H,A,H
2023,2,Arizona Cardinals,New York Giants,H,H,A,H,A,H,A,H,H,A
2023,2,Los Angeles Rams,San Francisco 49ers,H,H,H,A,A,A,H,A,A,A
2023,2,Dallas Cowboys,New York Jets,H,H,H,H,H,A,H,H,H,H
2023,2,Denver Broncos,Washington Commanders,A,H,H,A,H,H,H,H,A,A
2023,2,New England Patriots,Miami Dolphins,A,H,A,A,A,A,A,A,H,A
2023,2,Carolina Panthers,New Orleans Saints,A,H,A,A,H,A,H,H,A,A
2023,2,Pittsburgh Steelers,Cleveland Browns,A,H,H,A,A,H,H,H,H,H
2023,3,San Francisco 49ers,New York Giants,H,A,H,H,H,A,A,H,H,H
2023,3,Detroit Lions,Atlanta Falcons,A,A,H,H,H,H,H,H,A,H
2023,3,Washington Commanders,Buffalo Bills,H,A,A,A,H,H,H,A,A,A
2023,3,Cleveland Browns,Tennessee Titans,H,A,H,H,A,A,A,A,A,H
2023,3,Baltimore Ravens,Indianapolis Colts,H,H,A,A,H,A,A,H,A,A
2023,3,Miami Dolphins,Denver Broncos,H,A,H,H,A,A,A,A,H,H
2023,3,Green Bay Packers,New Orleans Saints,A,A,A,H,A,H,H,H,H,H
2023,3,Jacksonville Jaguars,Houston Texans,H,H,A,A,H,H,H,A,A,A
2023,3,Minnesota Vikings,Los Angeles Chargers,H,H,H,A,H,A,A,A,A,A
2023,3,New York Jets,New England Patriots,H,H,A,A,A,H,H,H,A,A
2023,3,Seattle Seahawks,Carolina Panthers,H,A,H,H,H,H,H,H,H,H
2023,3,Kansas City Chiefs,Chicago Bears,H,H,H,H,A,A,A,H,A,H
2023,3,Arizona Cardinals,Dallas Cowboys,A,H,A,A,H,H,H,A,A,H
2023,3,Las Vegas Raiders,Pittsburgh Steelers,H,A,H,A,A,A,H,A,A,A
2023,3,Tampa Bay Buccaneers,Philadelphia Eagles,H,H,H,A,A,A,H,A,H,A
2023,3,Cincinnati Bengals,Los Angeles Rams,A,A,A,A,H,H,H,H,H,H
2023,4,Green Bay Packers,Detroit Lions,H,H,A,A,A,A,H,A,H,A
2023,4,Jacksonville Jaguars,Atlanta Falcons,A,A,H,H,H,H,H,A,H,H
2023,4,Buffalo Bills,Miami Dolphins,A,A,A,A,A,A,A,A,H,H
2023,4,Carolina Panthers,Minnesota Vikings,H,H,A,A,H,A,H,H,A,A
2023,4,Chicago Bears,Denver Broncos,H,A,A,A,A,A,A,H,H,A
2023,4,Tennessee Titans,Cincinnati Bengals,H,A,H,H,H,H,A,H,A,H
2023,4,Cleveland Browns,Baltimore Ravens,H,A,A,A,A,A,H,H,A,A
2023,4,Indianapolis Colts,Los Angeles Rams,H,H,A,A,H,H,H,H,H,A
2023,4,Houston Texans,Pittsburgh Steelers,A,H,H,H,A,A,A,A,H,H
2023,4,New Orleans Saints,Tampa Bay Buccaneers,H,H,A,A,A,A,H,A,A,A
2023,4,Philadelphia Eagles,Washington Commanders,H,H,H,H,H,H,A,H,H,H
2023,4,Los Angeles Chargers,Las Vegas Raiders,H,A,H,H,A,H,H,H,H,H
2023,4,San Francisco 49ers,Arizona Cardinals,H,H,H,H,H,A,A,A,H,H
2023,4,Dallas Cowboys,New England Patriots,H,A,A,H,H,A,A,H,H,H
2023,4,New York Jets,Kansas City Chiefs,A,H,A,A,H,H,H,A,H,A
2023,4,New York Giants,Seattle Seahawks,A,H,A,A,A,A,H,A,A,A
2023,5,Washington Commanders,Chicago Bears,H,H,H,A,A,A,H,A,H,A
2023,5,Buffalo Bills,Jacksonville Jaguars,H,A,H,H,A,A,A,H,H,A
2023,5,Atlanta Falcons,Houston Texans,H,A,A,A,A,A,A,A,A,H
2023,5,Detroit Lions,Carolina Panthers,H,A,H,H,H,H,A,H,H,H
2023,5,Indianapolis Colts,Tennessee Titans,H,H,H,H,A,H,H,A,H,H
2023,5,Miami Dolphins,New York Giants,H,A,H,H,A,H,A,H,A,H
2023,5,New England Patriots,New Orleans Saints,A,A,H,A,A,H,H,A,A,A
2023,5,Pittsburgh Steelers,Baltimore Ravens,A,H,A,A,A,H,H,H,H,H
2023,5,Arizona Cardinals,Cincinnati Bengals,H,A,A,H,A,H,H,H,A,A
2023,5,Los Angeles Rams,Philadelphia Eagles,A,H,H,A,A,A,H,A,A,A
2023,5,Denver Broncos,New York Jets,H,A,H,H,H,H,H,A,A,A
2023,5,Minnesota Vikings,Kansas City Chiefs,A,H,H,A,A,H,H,A,H,A
2023,5,San Francisco 49ers,Dallas Cowboys,H,H,H,H,H,H,A,A,H,H
2023,5,Las Vegas Raiders,Green Bay Packers,A,A,H,A,A,H,H,H,H,H
2023,6,Kansas City Chiefs,Denver Broncos,H,H,H,H,A,A,A,H,H,H
2023,6,Tennessee Titans,Baltimore Ravens,A,A,A,A,A,H,H,H,H,A
2023,6,Cleveland Browns,San Francisco 49ers,A,A,A,A,A,A,H,H,A,H
2023,6,Atlanta Falcons,Washington Commanders,H,A,A,A,H,A,A,H,H,A
2023,6,Miami Dolphins,Carolina Panthers,H,A,H,H,A,H,A,H,H,H
2023,6,Chicago Bears,Minnesota Vikings,H,A,A,A,H,H,H,H,A,A
2023,6,Cincinnati Bengals,Seattle Seahawks,A,H,A,A,A,A,A,H,H,H
2023,6,Jacksonville Jaguars,Indianapolis Colts,H,A,A,H,H,H,A,H,H,H
2023,6,Houston Texans,New Orleans Saints,A,A,H,H,A,H,H,H,H,H
2023,6,Las Vegas Raiders,New England Patriots,H,A,H,H,H,A,A,H,A,H
2023,6,Los Angeles Rams,Arizona Cardinals,H,A,H,H,A,A,A,A,A,H
2023,6,Tampa Bay Buccaneers,Detroit Lions,A,H,A,A,H,H,A,H,H,A
2023,6,New York Jets,Philadelphia Eagles,A,A,A,A,A,A,A,A,H,H
2023,6,Buffalo Bills,New York Giants,H,A,H,H,A,A,A,H,H,H
2023,6,Los Angeles Chargers,Dallas Cowboys,A,A,H,A,A,H,H,A,A,A
2023,7,New Orleans Saints,Jacksonville Jaguars,A,H,H,A,H,A,A,H,A,A
2023,7,Indianapolis Colts,Cleveland Browns,A,A,H,H,A,H,H,A,A,A
2023,7,Tampa Bay Buccaneers,Atlanta Falcons,H,H,H,H,H,H,A,H,H,A
2023,7,New England Patriots,Buffalo Bills,A,H,A,A,A,H,H,A,A,H
2023,7,Chicago Bears,Las Vegas Raiders,A,A,A,H,H,H,H,H,H,H
2023,7,Baltimore Ravens,Detroit Lions,A,H,A,A,H,A,A,A,A,H
2023,7,New York Giants,Washington Commanders,A,H,A,A,H,A,A,A,H,H
2023,7,Los Angeles Rams,Pittsburgh Steelers,A,A,H,H,A,A,A,A,A,A
2023,7,Seattle Seahawks,Arizona Cardinals,H,A,H,H,H,A,A,A,A,H
2023,7,Denver Broncos,Green Bay Packers,A,A,H,A,H,H,H,H,H,H
2023,7,Kansas City Chiefs,Los Angeles Chargers,H,A,H,H,A,A,A,H,A,H
2023,7,Philadelphia Eagles,Miami Dolphins,H,A,A,A,H,A,A,H,A,H
2023,7,Minnesota Vikings,San Francisco 49ers,A,H,H,A,A,H,H,A,A,H
2023,8,Buffalo Bills,Tampa Bay Buccaneers,H,A,H,H,A,A,A,A,A,H
2023,8,Carolina Panthers,Houston Texans,A,A,A,A,A,A,H,A,A,H
2023,8,Dallas Cowboys,Los Angeles Rams,H,H,A,H,A,A,A,H,H,H
2023,8,Green Bay Packers,Minnesota Vikings,A,H,A,A,H,A,H,H,A,A
2023,8,Tennessee Titans,Atlanta Falcons,A,A,A,H,H,H,A,H,A,H
2023,8,Indianapolis Colts,New Orleans Saints,H,H,A,H,H,H,H,A,A,A
2023,8,Pittsburgh Steelers,Jacksonville Jaguars,A,H,A,A,A,A,H,H,H,A
2023,8,Miami Dolphins,New England Patriots,H,A,H,H,A,A,A,H,A,H
2023,8,New York Giants,New York Jets,A,H,A,A,A,H,H,A,A,A
2023,8,Washington Commanders,Philadelphia Eagles,A,H,A,A,A,H,H,A,H,A
2023,8,Seattle Seahawks,Cleveland Browns,H,A,H,H,H,H,A,A,H,H
2023,8,San Francisco 49ers,Cincinnati Bengals,H,A,H,H,H,A,A,H,A,A
2023,8,Arizona Cardinals,Baltimore Ravens,A,A,A,A,A,H,H,A,H,A
2023,8,Denver Broncos,Kansas City Chiefs,A,H,A,A,H,H,H,A,H,H
2023,8,Los Angeles Chargers,Chicago Bears,H,A,H,H,H,H,A,H,H,H
2023,8,Detroit Lions,Las Vegas Raiders,H,A,H,H,H,H,A,H,H,H
2023,9,Pittsburgh Steelers,Tennessee Titans,H,H,H,A,H,H,H,A,H,H
2023,9,Kansas City Chiefs,Miami Dolphins,H,A,A,A,H,A,A,H,H,H
2023,9,Cleveland Browns,Arizona Cardinals,H,H,H,H,H,A,A,H,H,H
2023,9,Green Bay Packers,Los Angeles Rams,A,A,A,H,H,A,A,H,H,H
2023,9,Houston Texans,Tampa Bay Buccaneers,H,H,H,H,H,A,A,A,A,H
2023,9,Atlanta Falcons,Minnesota Vikings,H,A,A,A,H,A,H,H,H,A
2023,9,New Orleans Saints,Chicago Bears,H,A,H,H,A,A,A,A,H,H
2023,9,New England Patriots,Washington Commanders,A,A,A,A,A,A,A,A,H,A
2023,9,Baltimore Ravens,Seattle Seahawks,H,A,A,H,H,A,A,H,A,H
2023,9,Carolina Panthers,Indianapolis Colts,A,H,A,A,H,A,H,H,A,A
2023,9,Philadelphia Eagles,Dallas Cowboys,H,H,H,H,H,H,H,A,A,H
2023,9,Las Vegas Raiders,New York Giants,H,H,H,H,H,A,A,H,H,H
2023,9,Cincinnati Bengals,Buffalo Bills,A,H,A,A,H,H,H,H,H,H
2023,9,New York Jets,Los Angeles Chargers,H,H,A,A,A,A,A,A,A,A
2023,10,Chicago Bears,Carolina Panthers,H,A,H,H,H,H,A,H,H,H
2023,10,New England Patriots,Indianapolis Colts,A,H,A,A,H,H,A,A,A,A
2023,10,Cincinnati Bengals,Houston Texans,H,A,A,A,A,H,H,A,A,A
2023,10,Baltimore Ravens,Cleveland Browns,H,H,H,H,A,H,A,A,H,A
2023,10,Pittsburgh Steelers,Green Bay Packers,H,H,A,A,A,H,H,H,H,H
2023,10,Jacksonville Jaguars,San Francisco 49ers,H,A,A,A,H,H,H,A,A,A
2023,10,Tampa Bay Buccaneers,Tennessee Titans,H,H,H,H,H,H,A,A,H,H
2023,10,Minnesota Vikings,New Orleans Saints,H,H,H,H,H,H,H,A,A,H
2023,10,Los Angeles Chargers,Detroit Lions,A,A,A,A,A,H,H,H,H,A
2023,10,Arizona Cardinals,Atlanta Falcons,A,A,A,A,H,H,H,A,A,H
2023,10,Dallas Cowboys,New York Giants,H,H,H,H,A,A,A,H,H,H
2023,10,Seattle Seahawks,Washington Commanders,H,H,A,H,A,A,A,H,H,H
2023,10,Las Vegas Raiders,New York Jets,A,H,H,H,A,H,H,A,A,H
2023,10,Buffalo Bills,Denver Broncos,H,A,H,H,A,A,A,A,A,A
2023,11,Baltimore Ravens,Cincinnati Bengals,H,A,A,H,A,A,A,H,A,H
2023,11,Carolina Panthers,Dallas Cowboys,A,H,A,A,H,H,H,A,A,A
2023,11,Cleveland Browns,Pittsburgh Steelers,H,H,H,H,H,A,A,A,A,H
2023,11,Green Bay Packers,Los Angeles Chargers,A,A,A,A,H,A,A,A,A,H
2023,11,Jacksonville Jaguars,Tennessee Titans,H,H,H,H,H,H,A,A,H,H
2023,11,Miami Dolphins,Las Vegas Raiders,H,A,H,H,H,H,H,A,A,H
2023,11,Detroit Lions,Chicago Bears,H,A,H,H,H,A,A,A,A,H
2023,11,Houston Texans,Arizona Cardinals,H,H,H,H,H,H,A,H,H,H
2023,11,Washington Commanders,New York Giants,H,H,H,H,A,H,H,H,A,A
2023,11,San Francisco 49ers,Tampa Bay Buccaneers,H,A,H,H,A,A,A,A,A,H
2023,11,Los Angeles Rams,Seattle Seahawks,A,A,A,A,H,A,H,A,A,H
2023,11,Buffalo Bills,New York Jets,H,A,H,H,A,H,A,A,H,H
2023,11,Denver Broncos,Minnesota Vikings,A,A,A,A,A,H,H,H,H,H
2023,11,Kansas City Chiefs,Philadelphia Eagles,A,A,H,A,A,A,A,H,H,A
2023,12,Detroit Lions,Green Bay Packers,H,H,H,H,H,H,H,H,A,A
2023,12,Dallas Cowboys,Washington Commanders,H,A,H,H,A,A,A,H,H,H
2023,12,Seattle Seahawks,San Francisco 49ers,A,H,A,A,A,H,H,A,H,A
2023,12,New York Jets,Miami Dolphins,A,H,A,A,A,A,A,H,A,A
2023,12,Atlanta Falcons,New Orleans Saints,A,H,A,A,A,H,H,H,A,H
2023,12,Tennessee Titans,Carolina Panthers,H,A,H,H,A,H,A,H,A,H
2023,12,Cincinnati Bengals,Pittsburgh Steelers,A,H,H,H,H,H,H,A,A,A
2023,12,Indianapolis Colts,Tampa Bay Buccaneers,H,A,A,H,A,A,H,A,A,H
2023,12,Houston Texans,Jacksonville Jaguars,A,H,H,H,H,A,H,H,H,A
2023,12,New York Giants,New England Patriots,H,A,A,A,A,H,H,H,H,H
2023,12,Denver Broncos,Cleveland Browns,A,A,H,H,H,H,H,A,H,H
2023,12,Arizona Cardinals,Los Angeles Rams,A,H,A,A,H,H,H,H,A,A
2023,12,Las Vegas Raiders,Kansas City Chiefs,A,H,A,A,H,H,H,A,H,A
2023,12,Philadelphia Eagles,Buffalo Bills,H,H,A,H,H,H,H,H,A,H
2023,12,Los Angeles Chargers,Baltimore Ravens,A,A,H,A,H,H,H,H,A,A
2023,12,Minnesota Vikings,Chicago Bears,H,H,H,H,H,A,A,A,H,A
2023,13,Dallas Cowboys,Seattle Seahawks,H,A,H,H,A,A,A,H,H,H
2023,13,New York Jets,Atlanta Falcons,A,H,A,A,H,A,H,H,H,A
2023,13,Tennessee Titans,Indianapolis Colts,A,A,A,A,A,H,A,H,A,A
2023,13,Houston Texans,Denver Broncos,H,H,H,H,H,H,A,H,H,H
2023,13,New Orleans Saints,Detroit Lions,A,A,A,A,A,A,A,A,H,A
2023,13,Washington Commanders,Miami Dolphins,A,H,A,A,A,H,H,A,A,A
2023,13,New England Patriots,Los Angeles Chargers,A,A,A,A,H,A,A,A,A,A
2023,13,Pittsburgh Steelers,Arizona Cardinals,H,A,H,A,A,H,A,H,H,A
2023,13,Tampa Bay Buccaneers,Carolina Panthers,H,A,H,H,H,H,A,H,H,H
2023,13,Los Angeles Rams,Cleveland Browns,A,A,H,H,H,H,H,A,A,H
2023,13,Philadelphia Eagles,San Francisco 49ers,H,A,A,A,H,H,H,H,A,A
2023,13,Green Bay Packers,Kansas City Chiefs,A,A,A,A,H,H,H,A,H,H
2023,13,Jacksonville Jaguars,Cincinnati Bengals,H,A,H,H,H,H,A,A,A,A
2023,14,Pittsburgh Steelers,New England Patriots,H,H,A,H,A,H,A,H,H,A
2023,14,Atlanta Falcons,Tampa Bay Buccaneers,H,A,A,A,A,A,A,A,A,A
2023,14,New Orleans Saints,Carolina Panthers,H,H,H,H,H,H,A,A,H,H
2023,14,Chicago Bears,Detroit Lions,A,H,A,A,A,H,A,H,A,H
2023,14,Cincinnati Bengals,Indianapolis Colts,A,H,H,A,A,H,A,H,H,H
2023,14,Cleveland Browns,Jacksonville Jaguars,A,A,A,A,A,A,A,H,A,H
2023,14,New York Jets,Houston Texans,A,A,A,A,A,A,A,H,A,H
2023,14,Baltimore Ravens,Los Angeles Rams,H,H,A,H,A,A,A,H,H,H
2023,14,Las Vegas Raiders,Minnesota Vikings,A,A,A,A,A,A,H,H,A,A
2023,14,San Francisco 49ers,Seattle Seahawks,H,A,H,H,H,A,A,H,H,H
2023,14,Kansas City Chiefs,Buffalo Bills,H,A,A,A,H,A,A,H,A,A
2023,14,Los Angeles Chargers,Denver Broncos,A,H,H,A,A,H,A,H,A,A
2023,14,Dallas Cowboys,Philadelphia Eagles,A,A,H,H,A,A,A,H,H,H
2023,14,New York Giants,Green Bay Packers,A,H,A,A,A,H,H,A,H,H
2023,14,Miami Dolphins,Tennessee Titans,H,H,H,H,H,A,H,A,A,A
2023,15,Las Vegas Raiders,Los Angeles Chargers,H,A,A,A,H,A,A,A,H,H
2023,15,Cincinnati Bengals,Minnesota Vikings,H,A,A,H,A,H,H,H,H,H
2023,15,Indianapolis Colts,Pittsburgh Steelers,H,H,H,H,H,A,H,A,A,H
2023,15,Detroit Lions,Denver Broncos,H,H,H,H,H,A,A,H,A,H
2023,15,Carolina Panthers,Atlanta Falcons,A,A,A,A,H,A,H,A,H,H
2023,15,Cleveland Browns,Chicago Bears,H,A,H,H,A,A,A,A,H,H
2023,15,Green Bay Packers,Tampa Bay Buccaneers,H,A,H,H,A,A,H,A,A,A
2023,15,Tennessee Titans,Houston Texans,A,H,A,A,A,A,H,H,A,A
2023,15,New England Patriots,Kansas City Chiefs,A,H,A,A,H,H,H,A,H,A
2023,15,Miami Dolphins,New York Jets,H,A,H,H,H,H,H,A,H,H
2023,15,New Orleans Saints,New York Giants,H,A,H,H,A,A,A,H,A,H
2023,15,Arizona Cardinals,San Francisco 49ers,A,A,A,A,A,A,H,H,A,A
2023,15,Los Angeles Rams,Washington Commanders,H,A,H,H,A,A,A,A,A,H
2023,15,Buffalo Bills,Dallas Cowboys,A,H,A,A,A,H,A,A,A,H
2023,15,Jacksonville Jaguars,Baltimore Ravens,A,H,H,A,H,H,H,A,A,A
2023,15,Seattle Seahawks,Philadelphia Eagles,A,H,H,A,A,A,A,A,H,H
2023,16,Los Angeles Rams,New Orleans Saints,H,A,H,H,A,H,H,A,A,H
2023,16,Pittsburgh Steelers,Cincinnati Bengals,A,A,A,A,A,A,A,H,A,H
2023,16,Los Angeles Chargers,Buffalo Bills,A,H,A,A,H,H,H,H,H,A
2023,16,Atlanta Falcons,Indianapolis Colts,A,H,A,A,A,A,A,H,A,H
2023,16,Carolina Panthers,Green Bay Packers,A,A,A,A,A,A,H,H,A,A
2023,16,Houston Texans,Cleveland Browns,A,H,H,A,H,H,H,A,H,A
2023,16,Minnesota Vikings,Detroit Lions,A,H,H,A,H,A,A,A,H,A
2023,16,New York Jets,Washington Commanders,H,A,A,A,H,A,A,H,H,H
2023,16,Tennessee Titans,Seattle Seahawks,A,A,A,A,A,A,A,H,A,A
2023,16,Tampa Bay Buccaneers,Jacksonville Jaguars,A,A,A,A,H,H,A,H,H,H
2023,16,Chicago Bears,Arizona Cardinals,H,H,H,H,H,H,A,H,H,H
2023,16,Miami Dolphins,Dallas Cowboys,H,H,H,H,H,H,H,A,A,H
2023,16,Denver Broncos,New England Patriots,H,A,A,H,A,H,H,H,H,A
2023,16,Kansas City Chiefs,Las Vegas Raiders,H,A,H,H,A,A,A,H,A,A
2023,16,Philadelphia Eagles,New York Giants,H,H,H,H,H,H,A,H,A,H
2023,16,San Francisco 49ers,Baltimore Ravens,H,A,H,H,H,H,H,A,H,A
2023,17,Cleveland Browns,New York Jets,H,A,H,H,A,A,A,A,H,H
2023,17,Dallas Cowboys,Detroit Lions,A,A,A,H,A,A,A,H,H,H
2023,17,Chicago Bears,Atlanta Falcons,A,H,A,H,H,H,H,H,H,H
2023,17,Buffalo Bills,New England Patriots,H,A,H,H,A,A,A,H,H,H
2023,17,Jacksonville Jaguars,Carolina Panthers,H,H,H,H,H,H,A,A,A,H
2023,17,Indianapolis Colts,Las Vegas Raiders,H,A,H,H,H,H,H,A,H,H
2023,17,Philadelphia Eagles,Arizona Cardinals,H,A,H,H,A,H,A,H,H,A
2023,17,Houston Texans,Tennessee Titans,H,H,H,H,H,H,A,A,H,H
2023,17,Baltimore Ravens,Miami Dolphins,H,H,A,A,A,A,A,H,H,H
2023,17,Tampa Bay Buccaneers,New Orleans Saints,H,A,A,A,H,H,H,H,A,A
2023,17,New York Giants,Los Angeles Rams,A,A,A,A,H,A,H,A,H,A
2023,17,Washington Commanders,San Francisco 49ers,A,H,A,A,A,H,H,A,A,A
2023,17,Seattle Seahawks,Pittsburgh Steelers,H,H,H,H,H,A,H,A,H,A
2023,17,Kansas City Chiefs,Cincinnati Bengals,H,A,H,H,A,A,A,H,A,H
2023,17,Denver Broncos,Los Angeles Chargers,H,A,A,H,H,A,H,A,H,H
2023,17,Minnesota Vikings,Green Bay Packers,H,H,H,A,A,H,A,A,A,A
2023,18,Baltimore Ravens,Pittsburgh Steelers,H,H,H,H,A,A,A,A,H,A
2023,18,Indianapolis Colts,Houston Texans,H,A,A,H,A,A,H,A,H,A
2023,18,New Orleans Saints,Atlanta Falcons,H,A,H,H,H,H,A,A,H,H
2023,18,Carolina Panthers,Tampa Bay Buccaneers,A,A,A,A,A,A,H,A,A,A
2023,18,Cincinnati Bengals,Cleveland Browns,A,H,H,A,H,H,H,A,H,H
2023,18,Detroit Lions,Minnesota Vikings,H,A,H,H,A,H,H,H,H,H
2023,18,Tennessee Titans,Jacksonville Jaguars,A,A,A,A,H,A,A,H,H,H
2023,18,New England Patriots,New York Jets,A,A,H,A,H,H,H,A,A,A
2023,18,Green Bay Packers,Chicago Bears,H,A,H,H,A,A,A,A,A,H
2023,18,Arizona Cardinals,Seattle Seahawks,A,A,A,A,H,A,H,H,A,A
2023,18,Washington Commanders,Dallas Cowboys,A,H,A,A,H,H,H,A,A,A
2023,18,Las Vegas Raiders,Denver Broncos,A,H,H,A,A,A,A,A,A,H
2023,18,Los Angeles Chargers,Kansas City Chiefs,A,H,A,A,A,H,H,A,H,A
2023,18,New York Giants,Philadelphia Eagles,A,A,A,A,H,A,A,A,H,H
2023,18,San Francisco 49ers,Los Angeles Rams,H,H,H,H,H,A,A,H,H,A
2023,18,Miami Dolphins,Buffalo Bills,H,H,H,H,H,H,H,H,H,A
2024,1,Kansas City Chiefs,Baltimore Ravens,H,H,H,H,A,A,A,H,H,H
2024,1,Philadelphia Eagles,Green Bay Packers,H,A,H,H,H,A,A,H,A,H
2024,1,Atlanta Falcons,Pittsburgh Steelers,H,H,H,A,A,A,H,A,A,A
2024,1,Buffalo Bills,Arizona Cardinals,H,H,H,H,A,A,A,A,H,H
2024,1,New Orleans Saints,Carolina Panthers,H,A,H,H,H,A,A,H,H,H
2024,1,Chicago Bears,Tennessee Titans,H,H,H,H,A,A,A,A,H,H
2024,1,Cincinnati Bengals,New England Patriots,H,H,H,A,A,A,H,A,A,A
2024,1,Indianapolis Colts,Houston Texans,H,A,A,A,H,H,H,H,A,A
2024,1,Miami Dolphins,Jacksonville Jaguars,H,H,H,H,A,A,A,A,H,H
2024,1,New York Giants,Minnesota Vikings,H,H,A,H,A,H,A,A,H,A
2024,1,Seattle Seahawks,Denver Broncos,H,A,H,H,H,A,A,A,H,H
2024,1,Los Angeles Chargers,Las Vegas Raiders,H,A,A,H,H,H,A,H,H,H
2024,1,Cleveland Browns,Dallas Cowboys,H,H,A,A,A,H,H,A,A,A
2024,1,Tampa Bay Buccaneers,Washington Commanders,H,A,H,H,H,A,A,H,H,H
2024,1,Detroit Lions,Los Angeles Rams,H,A,A,H,H,H,A,H,H,H
2024,1,San Francisco 49ers,New York Jets,H,A,H,H,H,A,A,H,H,H
2024,2,Miami Dolphins,Buffalo Bills,H,A,H,A,A,A,H,A,A,A
2024,2,Carolina Panthers,Los Angeles Chargers,A,H,A,H,A,H,A,H,A,A
2024,2,Jacksonville Jaguars,Cleveland Browns,H,H,H,A,A,H,A,H,A,A
2024,2,Green Bay Packers,Indianapolis Colts,H,H,A,H,A,H,A,A,H,H
2024,2,Dallas Cowboys,New Orleans Saints,H,H,H,A,A,A,H,A,A,A
2024,2,Detroit Lions,Tampa Bay Buccaneers,H,A,H,A,H,A,H,H,A,A
2024,2,Minnesota Vikings,San Francisco 49ers,H,A,A,H,H,H,A,H,A,H
2024,2,New England Patriots,Seattle Seahawks,H,A,A,A,H,H,A,A,H,A
2024,2,Washington Commanders,New York Giants,H,H,H,H,A,H,H,H,H,H
2024,2,Tennessee Titans,New York Jets,H,A,A,A,H,A,A,H,A,A
2024,2,Baltimore Ravens,Las Vegas Raiders,H,A,H,H,H,H,H,A,H,A
2024,2,Arizona Cardinals,Los Angeles Rams,H,A,A,H,H,A,A,H,H,H
2024,2,Kansas City Chiefs,Cincinnati Bengals,H,A,H,H,A,H,H,H,A,H
2024,2,Denver Broncos,Pittsburgh Steelers,A,H,H,A,A,A,A,A,A,A
2024,2,Houston Texans,Chicago Bears,H,A,A,H,H,A,H,H,H,H
2024,2,Philadelphia Eagles,Atlanta Falcons,H,H,H,H,A,H,H,H,H,A
2024,3,New York Jets,New England Patriots,H,A,H,H,A,A,A,A,H,H
2024,3,Indianapolis Colts,Chicago Bears,A,A,H,H,H,H,H,H,A,H
2024,3,Cleveland Browns,New York Giants,H,H,A,A,A,H,H,A,H,A
2024,3,Tampa Bay Buccaneers,Denver Broncos,H,A,A,H,H,H,H,H,H,A
2024,3,Tennessee Titans,Green Bay Packers,A,A,A,A,H,A,H,H,A,A
2024,3,Minnesota Vikings,Houston Texans,H,H,A,H,A,H,A,H,H,H
2024,3,New Orleans Saints,Philadelphia Eagles,H,A,A,H,H,H,A,H,H,A
2024,3,Pittsburgh Steelers,Los Angeles Chargers,H,A,H,A,A,A,H,H,H,H
2024,3,Las Vegas Raiders,Carolina Panthers,H,A,H,H,H,H,A,A,A,A
2024,3,Seattle Seahawks,Miami Dolphins,H,H,H,H,H,A,A,A,A,H
2024,3,Arizona Cardinals,Detroit Lions,H,A,A,H,A,A,H,A,H,A
2024,3,Dallas Cowboys,Baltimore Ravens,H,H,H,H,A,A,H,H,A,A
2024,3,Los Angeles Rams,San Francisco 49ers,A,H,A,A,H,H,H,A,H,H
2024,3,Atlanta Falcons,Kansas City Chiefs,A,A,A,A,H,A,A,A,H,A
2024,3,Buffalo Bills,Jacksonville Jaguars,H,H,H,H,H,A,A,A,H,H
2024,3,Cincinnati Bengals,Washington Commanders,A,H,H,A,H,A,A,A,A,A
2024,4,New York Giants,Dallas Cowboys,H,H,A,A,A,A,A,A,A,A
2024,4,Atlanta Falcons,New Orleans Saints,A,A,H,A,A,A,H,A,A,H
2024,4,Carolina Panthers,Cincinnati Bengals,H,H,A,A,H,H,H,H,H,A
